,FECHA,UTIL,IRRAD,ANNO,DIA,DIASEM,MES,TRAMO
4498,2016-07-16 06:00:00,0.301635320989454,407933.62,2016,16,5,7,6
4499,2016-07-16 09:00:00,0.679629410263887,2146899.0,2016,16,5,7,9
4500,2016-07-16 12:00:00,0.710946991786947,2885212.5,2016,16,5,7,12
4501,2016-07-16 15:00:00,0.409437721728143,2047311.8,2016,16,5,7,15
4502,2016-07-16 18:00:00,0.0301155416241435,371271.7,2016,16,5,7,18
4503,2016-07-16 21:00:00,3.03737182290907e-06,0.0,2016,16,5,7,21
4504,2016-07-17 00:00:00,4.17638625649998e-06,0.0,2016,17,6,7,0
4505,2016-07-17 03:00:00,0.0051035440054429,0.0,2016,17,6,7,3
4506,2016-07-17 06:00:00,0.294791362929484,406869.9,2016,17,6,7,6
4507,2016-07-17 09:00:00,0.669943611192108,2157912.0,2016,17,6,7,9
4508,2016-07-17 12:00:00,0.69762469930019,2901411.5,2016,17,6,7,12
4509,2016-07-17 15:00:00,0.395518965349662,2036187.5,2016,17,6,7,15
4510,2016-07-17 18:00:00,0.029136748554211,367616.62,2016,17,6,7,18
4511,2016-07-17 21:00:00,3.03737182290907e-06,0.0,2016,17,6,7,21
4512,2016-07-18 00:00:00,1.89835738931817e-06,0.0,2016,18,0,7,0
4513,2016-07-18 03:00:00,0.0046414838168829,0.0,2016,18,0,7,3
4514,2016-07-18 06:00:00,0.295362009160713,402513.03,2016,18,0,7,6
4515,2016-07-18 09:00:00,0.667264269572824,2148539.5,2016,18,0,7,9
4516,2016-07-18 12:00:00,0.693682190674053,2878440.0,2016,18,0,7,12
4517,2016-07-18 15:00:00,0.39875034929776,2053470.9,2016,18,0,7,15
4518,2016-07-18 18:00:00,0.0293353167371337,366362.78,2016,18,0,7,18
4519,2016-07-18 21:00:00,1.51868591145454e-06,0.0,2016,18,0,7,21
4520,2016-07-19 00:00:00,1.51868591145454e-06,0.0,2016,19,1,7,0
4521,2016-07-19 03:00:00,0.0024887465373961,0.0,2016,19,1,7,3
4522,2016-07-19 06:00:00,0.225324770982165,369750.44,2016,19,1,7,6
4523,2016-07-19 09:00:00,0.451824625188317,1925022.5,2016,19,1,7,9
4524,2016-07-19 12:00:00,0.450145717913204,2646390.0,2016,19,1,7,12
4525,2016-07-19 15:00:00,0.29694789692375,1672545.1,2016,19,1,7,15
4526,2016-07-19 18:00:00,0.0177063590416484,316869.03,2016,19,1,7,18
4527,2016-07-19 21:00:00,1.89835738931817e-06,0.0,2016,19,1,7,21
4528,2016-07-20 00:00:00,1.51868591145454e-06,0.0,2016,20,2,7,0
4529,2016-07-20 03:00:00,0.0018205247363561,0.0,2016,20,2,7,3
4530,2016-07-20 06:00:00,0.12805673506828,254182.47,2016,20,2,7,6
4531,2016-07-20 09:00:00,0.397990246999077,1682769.4,2016,20,2,7,9
4532,2016-07-20 12:00:00,0.547916818535258,2481185.8,2016,20,2,7,12
4533,2016-07-20 15:00:00,0.330873821499733,1933452.9,2016,20,2,7,15
4534,2016-07-20 18:00:00,0.0232579153909705,345679.34,2016,20,2,7,18
4535,2016-07-20 21:00:00,7.59342955727268e-07,0.0,2016,20,2,7,21
4536,2016-07-21 00:00:00,3.41704330077271e-06,0.0,2016,21,3,7,0
4537,2016-07-21 03:00:00,0.0031360864071536,0.0,2016,21,3,7,3
4538,2016-07-21 06:00:00,0.276076216771152,375420.06,2016,21,3,7,6
4539,2016-07-21 09:00:00,0.651360590708072,2122035.5,2016,21,3,7,9
4540,2016-07-21 12:00:00,0.699505591801526,2876885.0,2016,21,3,7,12
4541,2016-07-21 15:00:00,0.419762507897167,2047676.9,2016,21,3,7,15
4542,2016-07-21 18:00:00,0.0334513352286534,360387.12,2016,21,3,7,18
4543,2016-07-21 21:00:00,7.21375807940905e-06,0.0,2016,21,3,7,21
4544,2016-07-22 00:00:00,4.55605773436361e-06,0.0,2016,22,4,7,0
4545,2016-07-22 03:00:00,0.0051904887738737,0.0,2016,22,4,7,3
4546,2016-07-22 06:00:00,0.313732793288623,377878.44,2016,22,4,7,6
4547,2016-07-22 09:00:00,0.694509494824318,2167278.0,2016,22,4,7,9
4548,2016-07-22 12:00:00,0.72650023387763,2919848.2,2016,22,4,7,12
4549,2016-07-22 15:00:00,0.429546641881713,2069326.5,2016,22,4,7,15
4550,2016-07-22 18:00:00,0.0335659960149682,353192.75,2016,22,4,7,18
4551,2016-07-22 21:00:00,1.1390144335909e-06,0.0,2016,22,4,7,21
4552,2016-07-23 00:00:00,3.79671477863634e-06,0.0,2016,23,5,7,0
4553,2016-07-23 03:00:00,0.0042135940613306,0.0,2016,23,5,7,3
4554,2016-07-23 06:00:00,0.295387067478252,359576.9,2016,23,5,7,6
4555,2016-07-23 09:00:00,0.66959659146134,2116632.5,2016,23,5,7,9
4556,2016-07-23 12:00:00,0.698219264834524,2836553.0,2016,23,5,7,12
4557,2016-07-23 15:00:00,0.402327993633669,1972369.5,2016,23,5,7,15
4558,2016-07-23 18:00:00,0.0278306786703601,329696.53,2016,23,5,7,18
4559,2016-07-23 21:00:00,1.1390144335909e-06,0.0,2016,23,5,7,21
4560,2016-07-24 00:00:00,2.65770034504544e-06,0.0,2016,24,6,7,0
4561,2016-07-24 03:00:00,0.0035438535743791,0.0,2016,24,6,7,3
4562,2016-07-24 06:00:00,0.28710757156048,350557.72,2016,24,6,7,6
4563,2016-07-24 09:00:00,0.665507909316227,2097863.2,2016,24,6,7,9
4564,2016-07-24 12:00:00,0.697075314671721,2839595.5,2016,24,6,7,12
4565,2016-07-24 15:00:00,0.403460173980658,1980954.5,2016,24,6,7,15
4566,2016-07-24 18:00:00,0.0283815819847402,326502.4,2016,24,6,7,18
4567,2016-07-24 21:00:00,7.59342955727268e-07,0.0,2016,24,6,7,21
4568,2016-07-25 00:00:00,3.03737182290907e-06,0.0,2016,25,0,7,0
4569,2016-07-25 03:00:00,0.003864296301696,0.0,2016,25,0,7,3
4570,2016-07-25 06:00:00,0.29243018600865,345868.7,2016,25,0,7,6
4571,2016-07-25 09:00:00,0.666105132550906,2106386.5,2016,25,0,7,9
4572,2016-07-25 12:00:00,0.697097335617437,2849190.0,2016,25,0,7,12
4573,2016-07-25 15:00:00,0.404019050396073,1990560.5,2016,25,0,7,15
4574,2016-07-25 18:00:00,0.0280744277591486,325894.38,2016,25,0,7,18
4575,2016-07-25 21:00:00,6.07474364581815e-06,0.0,2016,25,0,7,21
4576,2016-07-26 00:00:00,2.65770034504544e-06,0.0,2016,26,1,7,0
4577,2016-07-26 03:00:00,0.0037431811002575,0.0,2016,26,1,7,3
4578,2016-07-26 06:00:00,0.284170053336249,340504.2,2016,26,1,7,6
4579,2016-07-26 09:00:00,0.655234758468193,2108484.2,2016,26,1,7,9
4580,2016-07-26 12:00:00,0.689196751834573,2857115.0,2016,26,1,7,12
4581,2016-07-26 15:00:00,0.399994153059241,2009401.8,2016,26,1,7,15
4582,2016-07-26 18:00:00,0.0268029079797833,318970.22,2016,26,1,7,18
4583,2016-07-26 21:00:00,3.79671477863634e-07,0.0,2016,26,1,7,21
4584,2016-07-27 00:00:00,2.65770034504544e-06,0.0,2016,27,2,7,0
4585,2016-07-27 03:00:00,0.0032621373378043,0.0,2016,27,2,7,3
4586,2016-07-27 06:00:00,0.285440434101181,334014.38,2016,27,2,7,6
4587,2016-07-27 09:00:00,0.667932111702386,2107092.2,2016,27,2,7,9
4588,2016-07-27 12:00:00,0.702255172644214,2853108.0,2016,27,2,7,12
4589,2016-07-27 15:00:00,0.398887031029791,1987428.0,2016,27,2,7,15
4590,2016-07-27 18:00:00,0.0265861155659231,305210.4,2016,27,2,7,18
4591,2016-07-27 21:00:00,6.07474364581815e-06,0.0,2016,27,2,7,21
4592,2016-07-28 00:00:00,1.89835738931817e-06,0.0,2016,28,3,7,0
4593,2016-07-28 03:00:00,0.002809189264713,0.0,2016,28,3,7,3
4594,2016-07-28 06:00:00,0.262955529839141,318101.62,2016,28,3,7,6
4595,2016-07-28 09:00:00,0.66429182157263,2098139.8,2016,28,3,7,9
4596,2016-07-28 12:00:00,0.697351335836128,2850151.0,2016,28,3,7,12
4597,2016-07-28 15:00:00,0.402287368785537,1984463.1,2016,28,3,7,15
4598,2016-07-28 18:00:00,0.0279722961316032,303713.38,2016,28,3,7,18
4599,2016-07-28 21:00:00,5.31540069009088e-06,0.0,2016,28,3,7,21
4600,2016-07-29 00:00:00,4.17638625649998e-06,0.0,2016,29,4,7,0
4601,2016-07-29 03:00:00,0.0031205198765612,0.0,2016,29,4,7,3
4602,2016-07-29 06:00:00,0.277575919108714,318655.72,2016,29,4,7,6
4603,2016-07-29 09:00:00,0.626733200296448,2072976.0,2016,29,4,7,9
4604,2016-07-29 12:00:00,0.63834659146134,2789227.2,2016,29,4,7,12
4605,2016-07-29 15:00:00,0.356330034747534,1902336.6,2016,29,4,7,15
4606,2016-07-29 18:00:00,0.0225638759294358,294248.25,2016,29,4,7,18
4607,2016-07-29 21:00:00,1.36681732030908e-05,0.0,2016,29,4,7,21
4608,2016-07-30 00:00:00,2.65770034504544e-06,0.0,2016,30,5,7,0
4609,2016-07-30 03:00:00,0.001859630898576,0.0,2016,30,5,7,3
4610,2016-07-30 06:00:00,0.228211413228362,287962.44,2016,30,5,7,6
4611,2016-07-30 09:00:00,0.65321452653448,2072636.5,2016,30,5,7,9
4612,2016-07-30 12:00:00,0.67849495188803,2768071.0,2016,30,5,7,12
4613,2016-07-30 15:00:00,0.366328303445595,1697569.6,2016,30,5,7,15
4614,2016-07-30 18:00:00,0.0205675632988288,196347.89,2016,30,5,7,18
4615,2016-07-30 21:00:00,2.2780288671818e-06,0.0,2016,30,5,7,21
4616,2016-07-31 00:00:00,1.89835738931817e-06,0.0,2016,31,6,7,0
4617,2016-07-31 03:00:00,0.0014211103416435,0.0,2016,31,6,7,3
4618,2016-07-31 06:00:00,0.186874681075959,222864.61,2016,31,6,7,6
4619,2016-07-31 09:00:00,0.52965234242115,1675075.0,2016,31,6,7,9
4620,2016-07-31 12:00:00,0.612579047601691,2422977.5,2016,31,6,7,12
4621,2016-07-31 15:00:00,0.360817751615882,1572451.8,2016,31,6,7,15
4622,2016-07-31 18:00:00,0.0249831425863829,238767.11,2016,31,6,7,18
4623,2016-07-31 21:00:00,1.70832901505721e-06,0.0,2016,31,6,7,21
4624,2016-08-01 00:00:00,4.17591537013985e-06,0.0,2016,1,0,8,0
4625,2016-08-01 03:00:00,0.0030032424084705,0.0,2016,1,0,8,3
4626,2016-08-01 06:00:00,0.299036160769705,311830.22,2016,1,0,8,6
4627,2016-08-01 09:00:00,0.673827981897786,2147326.8,2016,1,0,8,9
4628,2016-08-01 12:00:00,0.707183675359783,2913199.2,2016,1,0,8,12
4629,2016-08-01 15:00:00,0.413272881263921,2060755.4,2016,1,0,8,15
4630,2016-08-01 18:00:00,0.026905043101141,310172.12,2016,1,0,8,18
4631,2016-08-01 21:00:00,3.03702936010171e-06,0.0,2016,1,0,8,21
4632,2016-08-02 00:00:00,4.55554404015257e-06,0.0,2016,2,1,8,0
4633,2016-08-02 03:00:00,0.0023149756297375,0.0,2016,2,1,8,3
4634,2016-08-02 06:00:00,0.279251812631992,296907.75,2016,2,1,8,6
4635,2016-08-02 09:00:00,0.654318864545833,2100370.5,2016,2,1,8,9
4636,2016-08-02 12:00:00,0.68648100546931,2848803.5,2016,2,1,8,12
4637,2016-08-02 15:00:00,0.392613109413159,2006192.6,2016,2,1,8,15
4638,2016-08-02 18:00:00,0.0233889223594833,291707.44,2016,2,1,8,18
4639,2016-08-02 21:00:00,1.21481174404068e-05,0.0,2016,2,1,8,21
4640,2016-08-03 00:00:00,4.93517271016528e-06,0.0,2016,3,2,8,0
4641,2016-08-03 03:00:00,0.0019991245762869,0.0,2016,3,2,8,3
4642,2016-08-03 06:00:00,0.27619959812509,287277.9,2016,3,2,8,6
4643,2016-08-03 09:00:00,0.662104668939124,2088770.2,2016,3,2,8,9
4644,2016-08-03 12:00:00,0.702549927813608,2852418.8,2016,3,2,8,12
4645,2016-08-03 15:00:00,0.409466724218373,2020666.2,2016,3,2,8,15
4646,2016-08-03 18:00:00,0.0252885842242269,290320.72,2016,3,2,8,18
4647,2016-08-03 21:00:00,7.97220207026699e-06,0.0,2016,3,2,8,21
4648,2016-08-04 00:00:00,3.79628670012714e-06,0.0,2016,4,3,8,0
4649,2016-08-04 03:00:00,0.002211337002824,0.0,2016,4,3,8,3
4650,2016-08-04 06:00:00,0.287824587258219,284404.34,2016,4,3,8,6
4651,2016-08-04 09:00:00,0.678141322846471,2124582.0,2016,4,3,8,9
4652,2016-08-04 12:00:00,0.698962816510658,2881064.5,2016,4,3,8,12
4653,2016-08-04 15:00:00,0.386580809846657,1975568.0,2016,4,3,8,15
4654,2016-08-04 18:00:00,0.0231945524804368,270739.1,2016,4,3,8,18
4655,2016-08-04 21:00:00,6.83331606022885e-06,0.0,2016,4,3,8,21
4656,2016-08-05 00:00:00,2.27777202007628e-06,0.0,2016,5,4,8,0
4657,2016-08-05 03:00:00,0.0022280406643046,0.0,2016,5,4,8,3
4658,2016-08-05 06:00:00,0.287378523570954,270693.97,2016,5,4,8,6
4659,2016-08-05 09:00:00,0.663828562729652,2060482.6,2016,5,4,8,9
4660,2016-08-05 12:00:00,0.69362713555363,2790978.8,2016,5,4,8,12
4661,2016-08-05 15:00:00,0.394118716718429,1871335.1,2016,5,4,8,15
4662,2016-08-05 18:00:00,0.022813784924414,246937.33,2016,5,4,8,18
4663,2016-08-05 21:00:00,6.07405872020342e-06,0.0,2016,5,4,8,21
4664,2016-08-06 00:00:00,3.41665803011442e-06,0.0,2016,6,5,8,0
4665,2016-08-06 03:00:00,0.0015135795073406,0.0,2016,6,5,8,3
4666,2016-08-06 06:00:00,0.263445972956013,254911.17,2016,6,5,8,6
4667,2016-08-06 09:00:00,0.65243514708523,2024227.4,2016,6,5,8,9
4668,2016-08-06 12:00:00,0.68855643540827,2774434.8,2016,6,5,8,12
4669,2016-08-06 15:00:00,0.38430379708392,1936209.5,2016,6,5,8,15
4670,2016-08-06 18:00:00,0.0202102915054668,251911.11,2016,6,5,8,18
4671,2016-08-06 21:00:00,3.79628670012714e-06,0.0,2016,6,5,8,21
4672,2016-08-07 00:00:00,3.03702936010171e-06,0.0,2016,7,6,8,0
4673,2016-08-07 03:00:00,0.0016612550599756,0.0,2016,7,6,8,3
4674,2016-08-07 06:00:00,0.274242991959844,257718.22,2016,7,6,8,6
4675,2016-08-07 09:00:00,0.664919995155938,2060467.5,2016,7,6,8,9
4676,2016-08-07 12:00:00,0.705123430567624,2817438.2,2016,7,6,8,12
4677,2016-08-07 15:00:00,0.398290456173199,1963188.9,2016,7,6,8,15
4678,2016-08-07 18:00:00,0.0201506898042748,247717.94,2016,7,6,8,18
4679,2016-08-07 21:00:00,3.79628670012714e-06,0.0,2016,7,6,8,21
4680,2016-08-08 00:00:00,4.93517271016528e-06,0.0,2016,8,0,8,0
4681,2016-08-08 03:00:00,0.0018719489718326,0.0,2016,8,0,8,3
4682,2016-08-08 06:00:00,0.286724803001192,255904.19,2016,8,0,8,6
4683,2016-08-08 09:00:00,0.681646434356698,2086457.8,2016,8,0,8,9
4684,2016-08-08 12:00:00,0.716392328008282,2846783.0,2016,8,0,8,12
4685,2016-08-08 15:00:00,0.399273694428532,1988548.0,2016,8,0,8,15
4686,2016-08-08 18:00:00,0.0191332849686408,245772.83,2016,8,0,8,18
4687,2016-08-08 21:00:00,3.79628670012714e-06,0.0,2016,8,0,8,21
4688,2016-08-09 00:00:00,4.55554404015257e-06,0.0,2016,9,1,8,0
4689,2016-08-09 03:00:00,0.0017417363380183,0.0,2016,9,1,8,3
4690,2016-08-09 06:00:00,0.285283732569824,248763.5,2016,9,1,8,6
4691,2016-08-09 09:00:00,0.67095722989515,2077142.0,2016,9,1,8,9
4692,2016-08-09 12:00:00,0.696572674404258,2816872.5,2016,9,1,8,12
4693,2016-08-09 15:00:00,0.375478569392135,1928219.1,2016,9,1,8,15
4694,2016-08-09 18:00:00,0.0159402282251638,222760.42,2016,9,1,8,18
4695,2016-08-09 21:00:00,4.93517271016528e-06,0.0,2016,9,1,8,21
4696,2016-08-10 00:00:00,1.89814335006357e-06,0.0,2016,10,2,8,0
4697,2016-08-10 03:00:00,0.0009847567700129,0.0,2016,10,2,8,3
4698,2016-08-10 06:00:00,0.212393889041373,192311.06,2016,10,2,8,6
4699,2016-08-10 09:00:00,0.586242712553143,1914224.0,2016,10,2,8,9
4700,2016-08-10 12:00:00,0.657407143776387,2523665.5,2016,10,2,8,12
4701,2016-08-10 15:00:00,0.349414403795072,1619022.5,2016,10,2,8,15
4702,2016-08-10 18:00:00,0.0160727186309983,188601.84,2016,10,2,8,18
4703,2016-08-10 21:00:00,4.17591537013985e-06,0.0,2016,10,2,8,21
4704,2016-08-11 00:00:00,2.27777202007628e-06,0.0,2016,11,3,8,0
4705,2016-08-11 03:00:00,0.0011757099910293,0.0,2016,11,3,8,3
4706,2016-08-11 06:00:00,0.260773387119123,218888.97,2016,11,3,8,6
4707,2016-08-11 09:00:00,0.653866726799848,1965857.5,2016,11,3,8,9
4708,2016-08-11 12:00:00,0.693430108273893,2603137.8,2016,11,3,8,12
4709,2016-08-11 15:00:00,0.37353752800236,1820531.0,2016,11,3,8,15
4710,2016-08-11 18:00:00,0.0157386454013871,208701.88,2016,11,3,8,18
4711,2016-08-11 21:00:00,4.17591537013985e-06,0.0,2016,11,3,8,21
4712,2016-08-12 00:00:00,4.55554404015257e-06,0.0,2016,12,4,8,0
4713,2016-08-12 03:00:00,0.0013028855954836,0.0,2016,12,4,8,3
4714,2016-08-12 06:00:00,0.274863684835315,222350.39,2016,12,4,8,6
4715,2016-08-12 09:00:00,0.672378939264348,2039683.4,2016,12,4,8,9
4716,2016-08-12 12:00:00,0.715228006877353,2789261.0,2016,12,4,8,12
4717,2016-08-12 15:00:00,0.397295449429095,1917052.5,2016,12,4,8,15
4718,2016-08-12 18:00:00,0.0169766144942985,199658.36,2016,12,4,8,18
4719,2016-08-12 21:00:00,4.17591537013985e-06,0.0,2016,12,4,8,21
4720,2016-08-13 00:00:00,3.79628670012714e-06,0.0,2016,13,5,8,0
4721,2016-08-13 03:00:00,0.0013066818821837,0.0,2016,13,5,8,3
4722,2016-08-13 06:00:00,0.27827882435075,218851.67,2016,13,5,8,6
4723,2016-08-13 09:00:00,0.680886417759333,2051496.6,2016,13,5,8,9
4724,2016-08-13 12:00:00,0.712021663130426,2806183.8,2016,13,5,8,12
4725,2016-08-13 15:00:00,0.392220952997036,1932005.1,2016,13,5,8,15
4726,2016-08-13 18:00:00,0.0159580707726544,197536.16,2016,13,5,8,18
4727,2016-08-13 21:00:00,1.51851468005086e-06,0.0,2016,13,5,8,21
4728,2016-08-14 00:00:00,2.657400690089e-06,0.0,2016,14,6,8,0
4729,2016-08-14 03:00:00,0.0010701732207658,0.0,2016,14,6,8,3
4730,2016-08-14 06:00:00,0.253391128002056,210184.81,2016,14,6,8,6
4731,2016-08-14 09:00:00,0.64706416066189,2032634.9,2016,14,6,8,9
4732,2016-08-14 12:00:00,0.671757487131537,2782386.8,2016,14,6,8,12
4733,2016-08-14 15:00:00,0.343048030998959,1908777.1,2016,14,6,8,15
4734,2016-08-14 18:00:00,0.0120201825786126,185427.86,2016,14,6,8,18
4735,2016-08-14 21:00:00,1.51851468005086e-06,0.0,2016,14,6,8,21
4736,2016-08-15 00:00:00,4.93517271016528e-06,0.0,2016,15,0,8,0
4737,2016-08-15 03:00:00,0.0007569795680053,0.0,2016,15,0,8,3
4738,2016-08-15 06:00:00,0.217225423124625,195390.12,2016,15,0,8,6
4739,2016-08-15 09:00:00,0.529563772491575,1854119.8,2016,15,0,8,9
4740,2016-08-15 12:00:00,0.430754022260666,2263725.0,2016,15,0,8,12
4741,2016-08-15 15:00:00,0.145899649716626,869386.0,2016,15,0,8,15
4742,2016-08-15 18:00:00,0.0059487812590992,46073.56,2016,15,0,8,18
4743,2016-08-15 21:00:00,4.17591537013985e-06,0.0,2016,15,0,8,21
4744,2016-08-16 00:00:00,1.89814335006357e-06,0.0,2016,16,1,8,0
4745,2016-08-16 03:00:00,0.0005056653884569,0.0,2016,16,1,8,3
4746,2016-08-16 06:00:00,0.195223284296698,163195.27,2016,16,1,8,6
4747,2016-08-16 09:00:00,0.614071771837095,1935617.5,2016,16,1,8,9
4748,2016-08-16 12:00:00,0.661543577764845,2645173.0,2016,16,1,8,12
4749,2016-08-16 15:00:00,0.352717932481522,1782754.6,2016,16,1,8,15
4750,2016-08-16 18:00:00,0.0140804273707716,154471.72,2016,16,1,8,18
4751,2016-08-16 21:00:00,3.79628670012714e-06,0.0,2016,16,1,8,21
4752,2016-08-17 00:00:00,3.79628670012714e-06,0.0,2016,17,2,8,0
4753,2016-08-17 03:00:00,0.000956284619762,0.0,2016,17,2,8,3
4754,2016-08-17 06:00:00,0.271145222012541,172908.31,2016,17,2,8,6
4755,2016-08-17 09:00:00,0.672157615749731,1903069.8,2016,17,2,8,9
4756,2016-08-17 12:00:00,0.706139316888579,2583749.5,2016,17,2,8,12
4757,2016-08-17 15:00:00,0.391559639853873,1712178.5,2016,17,2,8,15
4758,2016-08-17 18:00:00,0.0148643605743478,132564.48,2016,17,2,8,18
4759,2016-08-17 21:00:00,1.89814335006357e-06,0.0,2016,17,2,8,21
4760,2016-08-18 00:00:00,3.03702936010171e-06,0.0,2016,18,3,8,0
4761,2016-08-18 03:00:00,0.0009904512000631,0.0,2016,18,3,8,3
4762,2016-08-18 06:00:00,0.280599494410537,177748.3,2016,18,3,8,6
4763,2016-08-18 09:00:00,0.679489004625016,1980675.8,2016,18,3,8,9
4764,2016-08-18 12:00:00,0.71662010521029,2726545.2,2016,18,3,8,12
4765,2016-08-18 15:00:00,0.402465612285999,1853544.4,2016,18,3,8,15
4766,2016-08-18 18:00:00,0.0150108972409727,138633.86,2016,18,3,8,18
4767,2016-08-18 21:00:00,2.657400690089e-06,0.0,2016,18,3,8,21
4768,2016-08-19 00:00:00,3.79628670012714e-06,0.0,2016,19,4,8,0
4769,2016-08-19 03:00:00,0.0009631179358222,0.0,2016,19,4,8,3
4770,2016-08-19 06:00:00,0.280351596889019,174279.61,2016,19,4,8,6
4771,2016-08-19 09:00:00,0.680185243605819,1988157.1,2016,19,4,8,9
4772,2016-08-19 12:00:00,0.715720764891029,2734791.8,2016,19,4,8,12
4773,2016-08-19 15:00:00,0.396140619014917,1852989.5,2016,19,4,8,15
4774,2016-08-19 18:00:00,0.0139627424830676,127068.5,2016,19,4,8,18
4775,2016-08-19 21:00:00,2.27777202007628e-06,0.0,2016,19,4,8,21
4776,2016-08-20 00:00:00,2.657400690089e-06,0.0,2016,20,5,8,0
4777,2016-08-20 03:00:00,0.0008735255696992,0.0,2016,20,5,8,3
4778,2016-08-20 06:00:00,0.278795119341967,164283.03,2016,20,5,8,6
4779,2016-08-20 09:00:00,0.678765432379972,1935968.9,2016,20,5,8,9
4780,2016-08-20 12:00:00,0.718317045365246,2694675.2,2016,20,5,8,12
4781,2016-08-20 15:00:00,0.401221189505697,1840801.5,2016,20,5,8,15
4782,2016-08-20 18:00:00,0.0141654641928544,115718.26,2016,20,5,8,18
4783,2016-08-20 21:00:00,1.89814335006357e-06,0.0,2016,20,5,8,21
4784,2016-08-21 00:00:00,1.89814335006357e-06,0.0,2016,21,6,8,0
4785,2016-08-21 03:00:00,0.0008127849824972,0.0,2016,21,6,8,3
4786,2016-08-21 06:00:00,0.268614237669566,157572.39,2016,21,6,8,6
4787,2016-08-21 09:00:00,0.655806629303613,1970752.6,2016,21,6,8,9
4788,2016-08-21 12:00:00,0.680173095488379,2666901.5,2016,21,6,8,12
4789,2016-08-21 15:00:00,0.36995990741616,1742078.5,2016,21,6,8,15
4790,2016-08-21 18:00:00,0.0110358054372696,100273.945,2016,21,6,8,18
4791,2016-08-21 21:00:00,4.55554404015257e-06,0.0,2016,21,6,8,21
4792,2016-08-22 00:00:00,2.657400690089e-06,0.0,2016,22,0,8,0
4793,2016-08-22 03:00:00,0.0007273685317443,0.0,2016,22,0,8,3
4794,2016-08-22 06:00:00,0.252745379634364,147711.92,2016,22,0,8,6
4795,2016-08-22 09:00:00,0.662243992661019,1938867.5,2016,22,0,8,9
4796,2016-08-22 12:00:00,0.695355964516867,2660251.0,2016,22,0,8,12
4797,2016-08-22 15:00:00,0.373100955031845,1757877.9,2016,22,0,8,15
4798,2016-08-22 18:00:00,0.0100969837363281,87439.09,2016,22,0,8,18
4799,2016-08-22 21:00:00,1.89814335006357e-06,0.0,2016,22,0,8,21
4800,2016-08-23 00:00:00,2.27777202007628e-06,0.0,2016,23,1,8,0
4801,2016-08-23 03:00:00,0.0008268312432876,0.0,2016,23,1,8,3
4802,2016-08-23 06:00:00,0.270728769361537,152220.08,2016,23,1,8,6
4803,2016-08-23 09:00:00,0.678851987716735,1970759.8,2016,23,1,8,9
4804,2016-08-23 12:00:00,0.707327554625718,2713807.0,2016,23,1,8,12
4805,2016-08-23 15:00:00,0.379751669701798,1807719.0,2016,23,1,8,15
4806,2016-08-23 18:00:00,0.0096414293323128,77291.53,2016,23,1,8,18
4807,2016-08-23 21:00:00,1.13888601003814e-06,0.0,2016,23,1,8,21
4808,2016-08-24 00:00:00,3.41665803011442e-06,0.0,2016,24,2,8,0
4809,2016-08-24 03:00:00,0.0007865906042663,0.0,2016,24,2,8,3
4810,2016-08-24 06:00:00,0.275270267140899,147473.36,2016,24,2,8,6
4811,2016-08-24 09:00:00,0.687416030883552,1961484.2,2016,24,2,8,9
4812,2016-08-24 12:00:00,0.708806967552758,2693112.5,2016,24,2,8,12
4813,2016-08-24 15:00:00,0.370017231345332,1749268.9,2016,24,2,8,15
4814,2016-08-24 18:00:00,0.0089934031926011,60233.707,2016,24,2,8,18
4815,2016-08-24 21:00:00,4.55554404015257e-06,0.0,2016,24,2,8,21
4816,2016-08-25 00:00:00,2.27777202007628e-06,0.0,2016,25,3,8,0
4817,2016-08-25 03:00:00,0.000806331295107,0.0,2016,25,3,8,3
4818,2016-08-25 06:00:00,0.245472073945591,131480.81,2016,25,3,8,6
4819,2016-08-25 09:00:00,0.636371919170982,1848464.5,2016,25,3,8,9
4820,2016-08-25 12:00:00,0.652992441972809,2512574.5,2016,25,3,8,12
4821,2016-08-25 15:00:00,0.304401073134324,1537596.5,2016,25,3,8,15
4822,2016-08-25 18:00:00,0.0058941147306173,59600.152,2016,25,3,8,18
4823,2016-08-25 21:00:00,1.89814335006357e-06,0.0,2016,25,3,8,21
4824,2016-08-26 00:00:00,3.03702936010171e-06,0.0,2016,26,4,8,0
4825,2016-08-26 03:00:00,0.0006616927718321,0.0,2016,26,4,8,3
4826,2016-08-26 06:00:00,0.237507844077394,131606.34,2016,26,4,8,6
4827,2016-08-26 09:00:00,0.610512753055726,1829140.0,2016,26,4,8,9
4828,2016-08-26 12:00:00,0.645504266456808,2462581.2,2016,26,4,8,12
4829,2016-08-26 15:00:00,0.324830030753719,1663826.5,2016,26,4,8,15
4830,2016-08-26 18:00:00,0.0065447982710191,44025.145,2016,26,4,8,18
4831,2016-08-26 21:00:00,3.41665803011442e-06,0.0,2016,26,4,8,21
4832,2016-08-27 00:00:00,3.79628670012714e-06,0.0,2016,27,5,8,0
4833,2016-08-27 03:00:00,0.0005736189203892,0.0,2016,27,5,8,3
4834,2016-08-27 06:00:00,0.222487835748341,121109.57,2016,27,5,8,6
4835,2016-08-27 09:00:00,0.615845017354725,1863021.2,2016,27,5,8,9
4836,2016-08-27 12:00:00,0.629373844267968,2601788.2,2016,27,5,8,12
4837,2016-08-27 15:00:00,0.305299654196244,1626938.9,2016,27,5,8,15
